unit_key,unit_area_km2,habitat_area_km2,habitat_pct,perennial_stream_density_km_per_km2,waterbody_pct_in_habitat,disturbance_pct_in_habitat,disturbance_score,spring_road_penalty,spring_hsi,spring_rank
unit_0002,5815.013220636384,5808.663682009504,99.89080783850419,0.0,0.0,2.6696391722222432,0.10096422068417625,0.001054064700647811,0.3148284136924321,3.0
unit_0010,5815.013256096777,5808.6636831048,99.89080724819812,0.0,0.0,2.669639111789432,0.10096421782725848,0.001054064700449054,0.31482841326395405,4.0
unit_0008,5104.450049354538,3261.1799967187985,63.8889589512425,0.0,0.0,21.808776372515798,1.0,0.013246800484706932,0.44602595985458793,1.0
unit_0001,5723.8781892943025,3880.2896147282795,67.79126819969383,0.0,0.0,21.200285855134943,0.9769872381359134,0.011129618466485705,0.4432092001804413,2.0
unit_0007,3768.386641205697,211.51314804640685,5.612830321963277,0.0,0.0,0.0,0.0,0.07144370936722931,0.2785668871898312,5.0
